Price,ID,Eye Colour,Fur,Pattern,Eye Shape,Accent Color,Highlight Color,Mouth,Base Color,Wild Element,Likes,Cooldown,gen
0.0877,1291308,doridnudibranch,koladiviya,ganado,wiley,azaleablush,swampgreen,confuzzled,cottoncandy,,0,Swift Cooldown ,3
0.0877,1290732,sapphire,fox,rascal,serpent,daffodil,egyptiankohl,rollercoaster,cinderella,ducky,0,Swift Cooldown ,3
0.0878,1291862,chestnut,ragdoll,jaguar,fabulous,sandalwood,poisonberry,confuzzled,cinderella,elk,0,Snappy Cooldown ,6
0.0878,1396102,cyan,chantilly,mittens,wiley,cashewmilk,swampgreen,rollercoaster,greymatter,,0,Snappy Cooldown ,9
0.0878,1291924,gold,siberian,tiger,sass,azaleablush,scarlet,whixtensions,cinderella,elk,0,Swift Cooldown ,5
0.089,1310610,sizzurp,ragamuffin,totesbasic,thicccbrowz,icy,lemonade,soserious,onyx,,0,Swift Cooldown ,3
0.089,1291720,chestnut,chantilly,tiger,fabulous,granitegrey,swampgreen,beard,nachocheez,,0,Swift Cooldown ,5
0.089,1301162,cyan,fox,tiger,thicccbrowz,cashewmilk,padparadscha,soserious,greymatter,,0,Swift Cooldown ,4
0.0895,1403416,thundergrey,savannah,leopard,wiley,missmuffett,royalpurple,samwise,aquamarine,flapflap,0,Plodding Cooldown ,16
0.09,1388945,mintgreen,sphynx,gyre,thicccbrowz,emeraldgreen,lemonade,saycheese,cottoncandy,,0,Swift Cooldown ,4
0.0904,1333483,sizzurp,ragdoll,luckystripe,wingtips,granitegrey,coffee,whixtensions,salmon,,0,Sluggish Cooldown ,24
0.0906,1310178,dahlia,munchkin,arcreactor,crazy,icy,lilac,happygokitty,cottoncandy,,0,Swift Cooldown ,2
0.0914,1290517,strawberry,ragdoll,amur,stunned,icy,egyptiankohl,wuvme,cinderella,,0,Fast Cooldown ,1
0.0915,1290446,sapphire,himalayan,tiger,raisedbrow,fallspice,royalpurple,wuvme,greymatter,,0,Snappy Cooldown ,8
0.0915,1291180,sizzurp,cymric,spock,slyboots,kittencream,swampgreen,confuzzled,greymatter,,0,Fast Cooldown ,1
0.0915,1292075,mintgreen,savannah,spock,wiley,sandalwood,egyptiankohl,gerbil,cinderella,,0,Swift Cooldown ,2
0.0915,1291207,chestnut,siberian,leopard,chronic,icy,lemonade,impish,cinderella,,0,Swift Cooldown ,3
0.0915,1291904,sapphire,bobtail,amur,wonky,kalahari,swampgreen,gerbil,mauveover,,0,Swift Cooldown ,2
0.0916,1293878,dahlia,selkirk,amur,thicccbrowz,kalahari,coffee,rollercoaster,cinderella,,0,Swift Cooldown ,2
0.0916,1292342,cyan,savannah,rascal,wonky,azaleablush,royalpurple,confuzzled,greymatter,,0,Swift Cooldown ,2
0.0917,1296243,sapphire,ragdoll,spangled,wonky,morningglory,lilac,happygokitty,cinderella,,0,Swift Cooldown ,2
0.0917,1295836,pinefresh,selkirk,razzledazzle,chronic,icy,padparadscha,wuvme,mauveover,,0,Swift Cooldown ,3
0.0918,1296933,topaz,selkirk,totesbasic,crazy,granitegrey,chocolate,pouty,cottoncandy,,0,Fast Cooldown ,1
0.0918,1296917,dahlia,birman,amur,asif,shale,lilac,soserious,cottoncandy,,0,Swift Cooldown ,2
0.0918,1296428,dahlia,siberian,spock,thicccbrowz,kalahari,royalpurple,fangtastic,meowgarine,,0,Fast Cooldown ,1
0.0918,1296359,chestnut,pixiebob,splat,chronic,icy,skyblue,confuzzled,bananacream,,0,Swift Cooldown ,2
0.0918,1296429,coralsunrise,ragdoll,amur,slyboots,granitegrey,lemonade,gerbil,mauveover,,0,Fast Cooldown ,1
0.0919,1298037,chestnut,bobtail,scorpius,slyboots,icy,padparadscha,soserious,harbourfog,,0,Swift Cooldown ,3
0.0919,1298482,cyan,siberian,tiger,asif,azaleablush,coffee,rollercoaster,greymatter,,0,Fast Cooldown ,1
0.0919,1296954,mintgreen,selkirk,razzledazzle,slyboots,emeraldgreen,padparadscha,wuvme,bananacream,,0,Swift Cooldown ,3
0.0919,1298558,sapphire,siberian,rorschach,chronic,kalahari,swampgreen,confuzzled,brownies,,0,Fast Cooldown ,1
0.0919,1298457,gold,munchkin,totesbasic,crazy,kittencream,barkbrown,soserious,cinderella,,0,Fast Cooldown ,1
0.0919,1298640,sizzurp,ragamuffin,totesbasic,thicccbrowz,granitegrey,royalpurple,pouty,greymatter,,0,Fast Cooldown ,1
0.0919,1298027,sapphire,selkirk,totesbasic,sass,frosting,lemonade,beard,brownies,,0,Swift Cooldown ,2
0.0919,1298281,dahlia,selkirk,ganado,slyboots,frosting,swampgreen,fangtastic,brownies,,0,Swift Cooldown ,2
0.0919,1297390,topaz,birman,amur,slyboots,flamingo,lilac,wuvme,greymatter,,0,Swift Cooldown ,2
0.0919,1298713,dahlia,savannah,spangled,slyboots,azaleablush,padparadscha,fangtastic,bananacream,,0,Swift Cooldown ,2
0.092,1299723,eclipse,savannah,calicool,chronic,kittencream,coffee,pouty,greymatter,,0,Snappy Cooldown ,6
0.092,1299065,dahlia,koladiviya,amur,thicccbrowz,kalahari,cyborg,fangtastic,brownies,,0,Swift Cooldown ,2
0.092,1299727,coralsunrise,birman,spangled,wiley,cashewmilk,chocolate,grim,cottoncandy,,0,Snappy Cooldown ,6
0.092,1298509,cyan,munchkin,totesbasic,swarley,sandalwood,chocolate,confuzzled,tundra,,0,Fast Cooldown ,1
0.0921,1301184,thundergrey,birman,totesbasic,asif,azaleablush,royalpurple,pouty,bananacream,,0,Fast Cooldown ,1
0.0921,1301273,sapphire,chantilly,rascal,thicccbrowz,purplehaze,coffee,gerbil,greymatter,,0,Fast Cooldown ,1
0.0921,1300088,coralsunrise,ragdoll,totesbasic,swarley,purplehaze,lemonade,confuzzled,greymatter,,0,Swift Cooldown ,3
0.0921,1300086,sapphire,pixiebob,totesbasic,swarley,shale,coffee,fangtastic,cinderella,,0,Swift Cooldown ,3
0.0922,1301207,sapphire,chantilly,tiger,thicccbrowz,frosting,egyptiankohl,soserious,bananacream,,0,Fast Cooldown ,1
0.0922,1301005,sizzurp,ragdoll,luckystripe,chronic,icy,barkbrown,rollercoaster,greymatter,,0,Fast Cooldown ,1
0.0922,1301931,cyan,koladiviya,rascal,wiley,mintmacaron,egyptiankohl,rollercoaster,shadowgrey,,0,Swift Cooldown ,3
0.0922,1301181,dahlia,koladiviya,totesbasic,sass,frosting,scarlet,fangtastic,cinderella,,0,Swift Cooldown ,2
0.0922,1301598,dahlia,siberian,totesbasic,sass,frosting,rosequartz,happygokitty,meowgarine,,0,Swift Cooldown ,2
0.0922,1301016,chestnut,ragdoll,totesbasic,crazy,belleblue,chocolate,wuvme,salmon,,0,Fast Cooldown ,1
0.0922,1301020,chestnut,sphynx,luckystripe,wonky,icy,swampgreen,wuvme,cottoncandy,,0,Fast Cooldown ,1
0.0922,1301171,dahlia,savannah,totesbasic,asif,kittencream,coffee,tongue,meowgarine,,0,Fast Cooldown ,1
0.0924,1305072,olive,siberian,luckystripe,wonky,cashewmilk,swampgreen,soserious,greymatter,,0,Fast Cooldown ,1
0.0925,1305717,olive,chantilly,rascal,chronic,purplehaze,lemonade,grim,greymatter,,0,Swift Cooldown ,2
0.0925,1306507,topaz,koladiviya,mittens,thicccbrowz,icy,lemonade,grim,cottoncandy,,0,Fast Cooldown ,1
0.0925,1302603,olive,ragdoll,totesbasic,caffeine,shale,egyptiankohl,pouty,dragonfruit,unicorn,0,Swift Cooldown ,3
0.0925,1306176,cyan,siberian,rorschach,slyboots,purplehaze,egyptiankohl,happygokitty,cinderella,,0,Fast Cooldown ,1
0.0925,1302402,coralsunrise,siberian,amur,chronic,icy,poisonberry,happygokitty,bananacream,,0,Fast Cooldown ,1
0.0925,1302604,olive,koladiviya,totesbasic,wiley,buttercup,swampgreen,happygokitty,brownies,ducky,0,Swift Cooldown ,2
0.0925,1306267,cyan,ragdoll,rorschach,chronic,kalahari,skyblue,fangtastic,brownies,,0,Fast Cooldown ,1
0.0925,1305712,olive,siberian,rorschach,sass,icy,egyptiankohl,happygokitty,meowgarine,,0,Swift Cooldown ,2
0.0928,1307750,dahlia,selkirk,amur,wonky,icy,swampgreen,confuzzled,bananacream,,0,Fast Cooldown ,1
0.0928,1307758,olive,selkirk,totesbasic,wiley,cashewmilk,swampgreen,soserious,meowgarine,,0,Fast Cooldown ,1
0.0928,1310458,cyan,sphynx,amur,chronic,icy,coffee,confuzzled,shadowgrey,,0,Swift Cooldown ,2
0.0928,1309453,strawberry,himalayan,spock,simple,granitegrey,swampgreen,pouty,mauveover,,0,Fast Cooldown ,1
0.0928,1308833,cyan,pixiebob,ganado,chronic,granitegrey,coffee,whixtensions,salmon,,0,Swift Cooldown ,5
0.0928,1310914,cyan,siberian,mittens,chronic,purplehaze,skyblue,confuzzled,bananacream,,0,Fast Cooldown ,1
0.0928,1308845,sapphire,selkirk,totesbasic,chronic,azaleablush,egyptiankohl,wuvme,cottoncandy,,0,Swift Cooldown ,2
0.0928,1310318,cyan,manul,amur,chronic,kalahari,scarlet,wuvme,salmon,,0,Swift Cooldown ,2
0.0928,1310204,parakeet,koladiviya,mittens,wiley,sandalwood,royalpurple,grim,cottoncandy,,0,Fast Cooldown ,1
0.0928,1308844,chestnut,selkirk,totesbasic,swarley,frosting,lemonade,confuzzled,cottoncandy,,0,Swift Cooldown ,2
0.0929,1311585,coralsunrise,ragdoll,tiger,simple,azaleablush,egyptiankohl,grim,orangesoda,,0,Snappy Cooldown ,6
0.0929,1310796,mintgreen,himalayan,amur,asif,morningglory,coffee,pouty,cloudwhite,,0,Swift Cooldown ,2
0.0929,1310373,cyan,siberian,mittens,thicccbrowz,sandalwood,royalpurple,tongue,brownies,,0,Fast Cooldown ,1
0.0929,1311418,olive,himalayan,tiger,thicccbrowz,icy,coffee,saycheese,meowgarine,,0,Fast Cooldown ,1
0.0929,1310369,sapphire,selkirk,thunderstruck,chronic,icy,skyblue,soserious,bananacream,,0,Swift Cooldown ,2
0.0929,1310205,sizzurp,ragdoll,amur,raisedbrow,kittencream,chocolate,happygokitty,salmon,,0,Fast Cooldown ,1
0.093,1312746,dahlia,selkirk,mittens,thicccbrowz,frosting,egyptiankohl,fangtastic,greymatter,,0,Fast Cooldown ,1
0.093,1312755,olive,koladiviya,amur,swarley,cashewmilk,swampgreen,fangtastic,greymatter,,0,Fast Cooldown ,1
0.093,1312751,chestnut,munchkin,tiger,thicccbrowz,kittencream,scarlet,happygokitty,bananacream,,0,Fast Cooldown ,1
0.0931,1313050,sizzurp,ragdoll,amur,asif,kittencream,chocolate,soserious,greymatter,,0,Fast Cooldown ,1
0.0931,1313203,cyan,selkirk,luckystripe,crazy,icy,swampgreen,soserious,brownies,,0,Fast Cooldown ,1
0.0931,1313779,dahlia,siberian,amur,thicccbrowz,icy,swampgreen,soserious,salmon,,0,Fast Cooldown ,1
0.0932,1314860,thundergrey,selkirk,hotrod,googly,cashewmilk,swampgreen,confuzzled,orangesoda,,0,Swift Cooldown ,3
0.0933,1316116,dahlia,koladiviya,tiger,chronic,cashewmilk,scarlet,soserious,brownies,,0,Fast Cooldown ,1
0.0933,1316119,doridnudibranch,chantilly,tiger,thicccbrowz,cashewmilk,swampgreen,pouty,greymatter,,0,Swift Cooldown ,2
0.0936,1319436,strawberry,selkirk,totesbasic,googly,icy,swampgreen,soserious,cottoncandy,,0,Fast Cooldown ,1
0.0936,1319431,mintgreen,ragdoll,amur,crazy,granitegrey,swampgreen,pouty,greymatter,,0,Fast Cooldown ,1
0.0936,1319437,topaz,koladiviya,amur,wiley,sandalwood,swampgreen,saycheese,aquamarine,,0,Fast Cooldown ,1
0.0936,1319451,thundergrey,selkirk,ganado,thicccbrowz,icy,swampgreen,happygokitty,greymatter,,0,Fast Cooldown ,1
0.0936,1318302,coralsunrise,ragdoll,amur,thicccbrowz,sandalwood,ooze,pouty,greymatter,,0,Swift Cooldown ,2
0.0936,1319408,sapphire,selkirk,spangled,slyboots,kalahari,royalblue,pouty,salmon,,0,Swift Cooldown ,3
0.0937,1319413,sizzurp,sphynx,amur,wonky,granitegrey,barkbrown,saycheese,shadowgrey,,0,Swift Cooldown ,3
0.0937,1320232,dahlia,siberian,amur,chronic,kalahari,royalpurple,happygokitty,greymatter,,0,Fast Cooldown ,1
0.0937,1319411,sapphire,savannah,amur,chronic,morningglory,safetyvest,grim,shadowgrey,,0,Swift Cooldown ,2
0.0937,1319418,olive,koladiviya,rascal,wiley,summerbonnet,royalpurple,happygokitty,dragonfruit,,0,Swift Cooldown ,2
0.0938,1320766,sapphire,koladiviya,rorschach,wiley,frosting,egyptiankohl,pouty,bananacream,,0,Swift Cooldown ,2
0.0938,1387717,sapphire,selkirk,tiger,slyboots,belleblue,lemonade,tongue,bananacream,,0,Swift Cooldown ,2
0.0939,1386812,topaz,koladiviya,rascal,slyboots,purplehaze,royalpurple,happygokitty,tundra,,0,Swift Cooldown ,3
0.0939,1321707,doridnudibranch,selkirk,tiger,asif,frosting,skyblue,confuzzled,brownies,,0,Swift Cooldown ,2
0.0939,1321697,cyan,birman,amur,thicccbrowz,sandalwood,chocolate,pouty,greymatter,,0,Fast Cooldown ,1
0.0939,1321687,dahlia,ragdoll,rascal,slyboots,icy,universe,pouty,greymatter,,0,Swift Cooldown ,3
0.0941,1323062,olive,bobtail,tiger,asif,azaleablush,swampgreen,pouty,cinderella,,0,Swift Cooldown ,2
0.0941,1323047,sizzurp,laperm,spock,googly,emeraldgreen,chocolate,happygokitty,cottoncandy,,0,Fast Cooldown ,1
0.0942,1314922,topaz,selkirk,totesbasic,chronic,kalahari,barkbrown,happygokitty,greymatter,,0,Sluggish Cooldown ,4
0.0944,1326108,olive,ragdoll,rascal,thicccbrowz,kittencream,lemonade,happygokitty,aquamarine,,0,Fast Cooldown ,1
0.0944,1408053,olive,selkirk,tiger,slyboots,cashewmilk,coffee,moue,brownies,,0,Swift Cooldown ,3
0.0944,1326051,cyan,selkirk,rascal,swarley,frosting,egyptiankohl,happygokitty,meowgarine,,0,Swift Cooldown ,2
0.0944,1326064,dahlia,koladiviya,rascal,wiley,kalahari,swampgreen,fangtastic,glacier,,0,Swift Cooldown ,2
0.0945,1326230,pinefresh,selkirk,totesbasic,chronic,icy,padparadscha,confuzzled,bananacream,,0,Swift Cooldown ,2
0.0945,1326231,sapphire,chartreux,rascal,swarley,frosting,lemonade,tongue,aquamarine,littlefoot,0,Swift Cooldown ,2
0.0945,1390527,parakeet,birman,totesbasic,serpent,belleblue,swampgreen,confuzzled,greymatter,,0,Swift Cooldown ,3
0.0945,1388217,thundergrey,munchkin,amur,slyboots,azaleablush,swampgreen,soserious,cottoncandy,,0,Swift Cooldown ,4
0.0946,1388308,coralsunrise,pixiebob,ganado,chronic,azaleablush,poisonberry,topoftheworld,shadowgrey,,0,Swift Cooldown ,3
0.0947,1390524,strawberry,selkirk,henna,chronic,azaleablush,royalpurple,grim,shadowgrey,,0,Swift Cooldown ,2
0.0948,1332046,dahlia,manul,rorschach,slyboots,frosting,safetyvest,soserious,cinderella,,0,Fast Cooldown ,1
0.0948,1333083,sapphire,pixiebob,totesbasic,wonky,frosting,skyblue,happygokitty,bananacream,,0,Swift Cooldown ,2
0.0948,1332752,olive,ragdoll,amur,thicccbrowz,kalahari,swampgreen,impish,brownies,,0,Swift Cooldown ,2
0.0948,1390847,cyan,highlander,rorschach,wiley,cashewmilk,egyptiankohl,happygokitty,bananacream,,0,Fast Cooldown ,1
0.0948,1333082,forgetmenot,sphynx,tiger,wonky,belleblue,coffee,grim,bananacream,,0,Swift Cooldown ,2
0.0948,1332848,chestnut,ragdoll,totesbasic,swarley,purplehaze,swampgreen,rollercoaster,brownies,,0,Swift Cooldown ,2
0.095,1291868,chestnut,bobtail,arcreactor,thicccbrowz,frosting,butterscotch,grim,brownies,,0,Brisk Cooldown ,11
0.095,1318471,sapphire,koladiviya,highsociety,slyboots,emeraldgreen,coffee,wuvme,bananacream,,0,Fast Cooldown ,1
0.095,1395869,cyan,mekong,calicool,wonky,belleblue,coffee,wuvme,greymatter,,0,Snappy Cooldown ,9
0.0951,1337743,coralsunrise,birman,spangled,simple,purplehaze,garnet,happygokitty,bananacream,,0,Swift Cooldown ,2
0.0961,1394325,sapphire,birman,rascal,slyboots,icy,egyptiankohl,satiated,cinderella,,0,Swift Cooldown ,3
0.0961,1395503,dahlia,birman,spock,thicccbrowz,frosting,lemonade,wuvme,nachocheez,,0,Swift Cooldown ,3
0.0961,1395207,strawberry,ragdoll,tiger,wonky,frosting,egyptiankohl,pouty,mauveover,,0,Swift Cooldown ,2
0.0961,1392756,sizzurp,selkirk,spangled,wiley,belleblue,lilac,struck,cottoncandy,,0,Swift Cooldown ,4
0.0961,1394271,dahlia,norwegianforest,rascal,wiley,sandalwood,egyptiankohl,happygokitty,cottoncandy,,0,Swift Cooldown ,3
0.0962,1395522,thundergrey,koladiviya,rorschach,wonky,cashewmilk,lemonade,moue,tundra,,0,Swift Cooldown ,3
0.0962,1391620,parakeet,munchkin,totesbasic,caffeine,kalahari,lemonade,yokel,dragonfruit,,0,Swift Cooldown ,3
0.0966,1397875,dahlia,selkirk,totesbasic,asif,frosting,scarlet,moue,cottoncandy,,0,Fast Cooldown ,1
0.0966,1398069,sapphire,savannah,rorschach,wiley,cashewmilk,coffee,soserious,brownies,,0,Fast Cooldown ,1
0.0966,1398199,dahlia,koladiviya,mittens,thicccbrowz,shale,swampgreen,moue,cinderella,,0,Fast Cooldown ,1
0.0966,1398100,thundergrey,ragdoll,totesbasic,thicccbrowz,kalahari,coffee,wuvme,cinderella,,0,Fast Cooldown ,1
0.0966,1398049,thundergrey,koladiviya,rascal,chronic,cashewmilk,royalpurple,pouty,cottoncandy,,0,Fast Cooldown ,1
0.0966,1397923,thundergrey,selkirk,totesbasic,wiley,morningglory,egyptiankohl,whixtensions,cinderella,,0,Fast Cooldown ,1
0.0966,1398278,thundergrey,selkirk,rorschach,thicccbrowz,sandalwood,egyptiankohl,beard,tundra,,0,Fast Cooldown ,1
0.0967,1397961,cyan,ragdoll,tiger,thicccbrowz,icy,lilac,pouty,greymatter,,0,Fast Cooldown ,1
0.0967,1398017,cyan,ragdoll,spangled,thicccbrowz,azaleablush,egyptiankohl,soserious,cottoncandy,,0,Swift Cooldown ,2
0.0967,1398043,dahlia,koladiviya,rascal,swarley,kalahari,padparadscha,fangtastic,brownies,,0,Fast Cooldown ,1
0.0967,1398011,dahlia,selkirk,rorschach,wonky,cashewmilk,skyblue,soserious,bananacream,,0,Fast Cooldown ,1
0.0967,1397772,sizzurp,ragdoll,spock,wonky,icy,egyptiankohl,grim,mauveover,,0,Fast Cooldown ,1
0.0967,1397936,cyan,ragdoll,ganado,slyboots,purplehaze,coffee,confuzzled,cinderella,,0,Fast Cooldown ,1
0.0967,1398006,dahlia,bobtail,rorschach,chronic,morningglory,egyptiankohl,impish,greymatter,,0,Fast Cooldown ,1
0.0967,1398025,cyan,savannah,amur,swarley,cashewmilk,egyptiankohl,confuzzled,brownies,,0,Fast Cooldown ,1
0.0968,1397960,dahlia,koladiviya,rascal,thicccbrowz,kalahari,royalpurple,pouty,cinderella,,0,Fast Cooldown ,1
0.0968,1398030,cyan,highlander,totesbasic,thicccbrowz,kalahari,swampgreen,confuzzled,mauveover,,0,Fast Cooldown ,1
0.0968,1397780,cyan,savannah,amur,wiley,azaleablush,egyptiankohl,soserious,cottoncandy,foghornpawhorn,0,Swift Cooldown ,3
0.0968,1397845,thundergrey,sphynx,tigerpunk,stunned,icy,coffee,wuvme,cottoncandy,,0,Swift Cooldown ,2
0.0968,1398016,twilightsparkle,koladiviya,totesbasic,wonky,purplehaze,egyptiankohl,wuvme,hintomint,,0,Swift Cooldown ,2
0.0969,1396979,thundergrey,birman,ganado,caffeine,kalahari,lemonade,yokel,mauveover,,0,Swift Cooldown ,3
0.0969,1397971,parakeet,koladiviya,totesbasic,thicccbrowz,icy,springcrocus,moue,brownies,,0,Fast Cooldown ,1
0.097,1398802,thundergrey,koladiviya,rascal,thicccbrowz,frosting,egyptiankohl,fangtastic,bananacream,,0,Fast Cooldown ,1
0.097,1399342,dahlia,chantilly,totesbasic,thicccbrowz,cashewmilk,egyptiankohl,confuzzled,redvelvet,,0,Swift Cooldown ,2
0.097,1398844,olive,selkirk,ganado,thicccbrowz,purplehaze,lemonade,impish,cottoncandy,,0,Fast Cooldown ,1
0.097,1399172,palejade,ragdoll,rascal,chronic,cashewmilk,lilac,confuzzled,greymatter,,0,Fast Cooldown ,1
0.097,1399493,topaz,ragdoll,totesbasic,crazy,frosting,swampgreen,whixtensions,bananacream,,0,Fast Cooldown ,1
0.0971,1399449,olive,chantilly,rorschach,thicccbrowz,cashewmilk,royalpurple,pouty,meowgarine,,0,Fast Cooldown ,1
0.0971,1398688,olive,ragdoll,rorschach,asif,frosting,lemonade,rollercoaster,cinderella,,0,Fast Cooldown ,1
0.0971,1399883,dahlia,koladiviya,rorschach,chronic,kalahari,coffee,happygokitty,cinderella,,0,Fast Cooldown ,1
0.0971,1398696,olive,ragdoll,rorschach,chronic,cashewmilk,lilac,rollercoaster,tundra,,0,Fast Cooldown ,1
0.0971,1400078,olive,chantilly,rorschach,swarley,kalahari,royalpurple,impish,cottoncandy,,0,Fast Cooldown ,1
0.0971,1399940,olive,savannah,rorschach,thicccbrowz,icy,egyptiankohl,pouty,cinderella,,0,Fast Cooldown ,1
0.0971,1399376,cyan,savannah,tiger,swarley,frosting,padparadscha,confuzzled,cinderella,,0,Fast Cooldown ,1
0.0971,1398314,doridnudibranch,ragdoll,rorschach,slyboots,cashewmilk,coffee,soserious,cottoncandy,,0,Fast Cooldown ,1
0.0971,1398437,sapphire,siberian,totesbasic,chronic,purplehaze,coffee,soserious,cottoncandy,,0,Fast Cooldown ,1
0.0971,1400493,dahlia,koladiviya,rascal,swarley,frosting,swampgreen,pouty,cinderella,,0,Fast Cooldown ,1
0.0971,1400399,sapphire,bobtail,rascal,slyboots,frosting,coffee,confuzzled,greymatter,,0,Fast Cooldown ,1
0.0971,1399495,sapphire,koladiviya,mittens,swarley,frosting,lilac,pouty,cinderella,,0,Fast Cooldown ,1
0.0971,1399182,topaz,ragdoll,totesbasic,slyboots,kittencream,poisonberry,grimace,shadowgrey,,0,Fast Cooldown ,1
0.0971,1399929,olive,koladiviya,mittens,thicccbrowz,cashewmilk,swampgreen,moue,greymatter,,0,Fast Cooldown ,1
0.0971,1398487,olive,selkirk,rascal,thicccbrowz,purplehaze,lilac,confuzzled,cinderella,,0,Fast Cooldown ,1
0.0971,1399397,thundergrey,chantilly,ganado,slyboots,icy,royalpurple,wasntme,cinderella,,0,Fast Cooldown ,1
0.0972,1399888,dahlia,birman,rascal,asif,purplehaze,egyptiankohl,fangtastic,cinderella,,0,Fast Cooldown ,1
0.0972,1398309,dahlia,chantilly,rascal,chronic,cashewmilk,poisonberry,happygokitty,cinderella,,0,Fast Cooldown ,1
0.0972,1398313,dahlia,koladiviya,rascal,thicccbrowz,cashewmilk,swampgreen,pouty,brownies,,0,Fast Cooldown ,1
0.0972,1399853,strawberry,selkirk,tiger,thicccbrowz,daffodil,coffee,happygokitty,aquamarine,,0,Fast Cooldown ,1
0.0972,1400007,topaz,ragdoll,totesbasic,crazy,kittencream,royalpurple,happygokitty,cinderella,,0,Swift Cooldown ,2
0.0976,1401280,coralsunrise,ragdoll,rascal,wonky,frosting,egyptiankohl,fangtastic,cinderella,,0,Fast Cooldown ,1
0.0976,1402511,olive,siberian,rorschach,asif,kalahari,royalpurple,impish,cottoncandy,,0,Fast Cooldown ,1
0.0976,1401326,dahlia,savannah,amur,thicccbrowz,icy,padparadscha,confuzzled,brownies,,0,Fast Cooldown ,1
0.0976,1402480,doridnudibranch,selkirk,rascal,asif,frosting,swampgreen,soserious,cinderella,,0,Fast Cooldown ,1
0.0977,1401283,olive,koladiviya,amur,wonky,frosting,lemonade,impish,greymatter,,0,Fast Cooldown ,1
0.0977,1402504,cyan,ragdoll,tiger,wiley,frosting,egyptiankohl,impish,cottoncandy,,0,Fast Cooldown ,1
0.0977,1401045,thundergrey,ragdoll,rorschach,wonky,kalahari,lilac,grim,greymatter,,0,Fast Cooldown ,1
0.0977,1402469,cyan,chantilly,amur,thicccbrowz,frosting,swampgreen,majestic,greymatter,,0,Fast Cooldown ,1
0.0977,1402463,dahlia,ragdoll,amur,swarley,belleblue,barkbrown,impish,aquamarine,,0,Fast Cooldown ,1
0.0977,1400980,olive,savannah,rorschach,wiley,frosting,coffee,rollercoaster,brownies,,0,Fast Cooldown ,1
0.0977,1400999,coralsunrise,bobtail,ganado,thicccbrowz,icy,lemonade,happygokitty,shadowgrey,,0,Fast Cooldown ,1
0.0977,1400997,doridnudibranch,koladiviya,rorschach,asif,kalahari,poisonberry,fangtastic,brownies,,0,Fast Cooldown ,1
0.0977,1400932,sapphire,birman,leopard,slyboots,azaleablush,apricot,rollercoaster,mauveover,,0,Fast Cooldown ,1
0.0977,1400927,cyan,koladiviya,amur,slyboots,cashewmilk,egyptiankohl,fangtastic,tundra,,0,Fast Cooldown ,1
0.0977,1401087,parakeet,pixiebob,tiger,thicccbrowz,frosting,lemonade,beard,cinderella,,0,Fast Cooldown ,1
0.0978,1400952,dahlia,koladiviya,amur,asif,purplehaze,swampgreen,pouty,tundra,,0,Fast Cooldown ,1
0.0978,1402534,olive,koladiviya,rorschach,chronic,purplehaze,royalpurple,impish,brownies,,0,Fast Cooldown ,1
0.0978,1400930,doridnudibranch,chantilly,totesbasic,slyboots,purplehaze,swampgreen,pouty,cinderella,,0,Fast Cooldown ,1
0.0978,1400928,coralsunrise,birman,rorschach,chronic,shale,swampgreen,wuvme,cinderella,,0,Fast Cooldown ,1
0.0978,1401164,chestnut,selkirk,tiger,sass,cashewmilk,poisonberry,soserious,brownies,,0,Fast Cooldown ,1
0.0978,1400893,cyan,ragdoll,amur,slyboots,frosting,barkbrown,confuzzled,cinderella,,0,Fast Cooldown ,1
